Year,State_Code,County_Name,Deaths,Population,Median_Income_2010,_merge,bad_merge,indicator,Death_per_cap,Imputed_death_per_cap
2005,PA,Philadelphia County,391.0,1517628.0,36251.0,both,0,PA-Philadelphia County,0.0002576388943799139,0.0002576388943799139
2005,PA,York County,33.0,406555.0,57494.0,both,0,PA-York County,8.116982942037363e-05,8.116982942037363e-05
2005,RI,Providence County,89.0,633405.0,48500.0,both,0,RI-Providence County,0.00014051041592661882,0.00014051041592661882
2005,SC,Greenville County,63.0,407533.0,46830.0,both,0,SC-Greenville County,0.00015458870815369553,0.00015458870815369553
2005,TN,Davidson County,88.0,607413.0,45668.0,both,0,TN-Davidson County,0.00014487671485463762,0.00014487671485463762
2005,TN,Knox County,85.0,409530.0,46759.0,both,0,TN-Knox County,0.00020755500207555002,0.00020755500207555002
2005,TN,Shelby County,103.0,912418.0,44705.0,both,0,TN-Shelby County,0.00011288685668191553,0.00011288685668191553
2005,TX,Bexar County,202.0,1511506.0,47048.0,both,0,TX-Bexar County,0.00013364154690752138,0.00013364154690752138
2005,TX,Collin County,32.0,659840.0,80504.0,both,0,TX-Collin County,4.8496605237633365e-05,4.8496605237633365e-05
2005,TX,Dallas County,242.0,2316657.0,47974.0,both,0,TX-Dallas County,0.00010446086753455518,0.00010446086753455518
2005,TX,Denton County,32.0,558026.0,70622.0,both,0,TX-Denton County,5.734499826172974e-05,5.734499826172974e-05
2005,TX,El Paso County,40.0,708683.0,36333.0,both,0,TX-El Paso County,5.64427254498838e-05,5.64427254498838e-05
2005,TX,Fort Bend County,13.0,458234.0,79845.0,both,0,TX-Fort Bend County,2.836978486973904e-05,2.836978486973904e-05
2005,TX,Harris County,364.0,3732321.0,51444.0,both,0,TX-Harris County,9.75264453405803e-05,9.75264453405803e-05
2005,TX,Hidalgo County,10.0,665475.0,31879.0,both,0,TX-Hidalgo County,1.5026860513167287e-05,1.5026860513167287e-05
2005,TX,Montgomery County,41.0,373445.0,65620.0,both,0,TX-Montgomery County,0.00010978859001994939,0.00010978859001994939
2005,TX,Tarrant County,119.0,1612195.0,55306.0,both,0,TX-Tarrant County,7.381241102968314e-05,7.381241102968314e-05
2005,TX,Travis County,84.0,901185.0,54074.0,both,0,TX-Travis County,9.321060603538675e-05,9.321060603538675e-05
2005,TX,Williamson County,14.0,331669.0,68780.0,both,0,TX-Williamson County,4.221075831627315e-05,4.221075831627315e-05
2005,UT,Salt Lake County,223.0,960067.0,58004.0,both,0,UT-Salt Lake County,0.00023227545577548235,0.00023227545577548235
2005,UT,Utah County,70.0,454694.0,56927.0,both,0,UT-Utah County,0.00015394968924155585,0.00015394968924155585
2005,VA,Fairfax County,40.0,1002375.0,105416.0,both,0,VA-Fairfax County,3.990522509041028e-05,3.990522509041028e-05
2005,VA,Virginia Beach city,31.0,437464.0,,both,0,VA-Virginia Beach city,7.086297386756396e-05,7.086297386756396e-05
2005,WA,Clark County,40.0,399553.0,58262.0,both,0,WA-Clark County,0.00010011187502033522,0.00010011187502033522
2005,WA,King County,242.0,1803691.0,68065.0,both,0,WA-King County,0.00013416932279420367,0.00013416932279420367
2005,WA,Pierce County,85.0,749468.0,57869.0,both,0,WA-Pierce County,0.00011341378150901707,0.00011341378150901707
2005,WA,Snohomish County,94.0,649229.0,66300.0,both,0,WA-Snohomish County,0.00014478712441988882,0.00014478712441988882
2005,WA,Spokane County,91.0,440145.0,47250.0,both,0,WA-Spokane County,0.00020675004827954425,0.00020675004827954425
2005,WI,Dane County,26.0,462237.0,60519.0,both,0,WI-Dane County,5.6248201680090516e-05,5.6248201680090516e-05
2005,WI,Milwaukee County,189.0,951265.0,43215.0,both,0,WI-Milwaukee County,0.00019868280657860847,0.00019868280657860847
2006,AL,Jefferson County,86.0,661447.0,45244.0,both,0,AL-Jefferson County,0.00013001797574106467,0.00013001797574106467
2006,AL,Mobile County,33.0,402199.0,40996.0,both,0,AL-Mobile County,8.204893597448029e-05,8.204893597448029e-05
2006,AZ,Maricopa County,601.0,3776118.0,55054.0,both,0,AZ-Maricopa County,0.00015915816190066094,0.00015915816190066094
2006,AZ,Pima County,190.0,975476.0,45521.0,both,0,AZ-Pima County,0.00019477670388610277,0.00019477670388610277
2006,CA,Alameda County,182.0,1438193.0,69384.0,both,0,CA-Alameda County,0.00012654768866209194,0.00012654768866209194
2006,CA,Contra Costa County,74.0,1001303.0,78385.0,both,0,CA-Contra Costa County,7.39037034743729e-05,7.39037034743729e-05
2006,CA,Fresno County,98.0,878024.0,46430.0,both,0,CA-Fresno County,0.00011161426111359143,0.00011161426111359143
2006,CA,Kern County,108.0,768209.0,47089.0,both,0,CA-Kern County,0.00014058674136855986,0.00014058674136855986
2006,CA,Los Angeles County,825.0,9760598.0,55476.0,both,0,CA-Los Angeles County,8.452350972758022e-05,8.452350972758022e-05
2006,CA,Monterey County,41.0,401374.0,59271.0,both,0,CA-Monterey County,0.00010214911778042425,0.00010214911778042425
2006,CA,Orange County,260.0,2953062.0,74344.0,both,0,CA-Orange County,8.80442063187295e-05,8.80442063187295e-05
2006,CA,Riverside County,199.0,1994840.0,57768.0,both,0,CA-Riverside County,9.975737402498446e-05,9.975737402498446e-05
2006,CA,Sacramento County,248.0,1362328.0,56439.0,both,0,CA-Sacramento County,0.00018204132925404162,0.00018204132925404162
2006,CA,San Bernardino County,219.0,1973664.0,55845.0,both,0,CA-San Bernardino County,0.00011096113624203512,0.00011096113624203512
2006,CA,San Diego County,332.0,2947222.0,63069.0,both,0,CA-San Diego County,0.00011264845335709356,0.00011264845335709356
2006,CA,San Francisco County,195.0,786149.0,71304.0,both,0,CA-San Francisco County,0.00024804458187951647,0.00024804458187951647
2006,CA,San Joaquin County,87.0,659897.0,54341.0,both,0,CA-San Joaquin County,0.0001318387566544476,0.0001318387566544476
2006,CA,San Mateo County,42.0,692802.0,85648.0,both,0,CA-San Mateo County,6.06233815722241e-05,6.06233815722241e-05
2006,CA,Santa Barbara County,27.0,398656.0,60078.0,both,0,CA-Santa Barbara County,6.77275646171135e-05,6.77275646171135e-05
2006,CA,Santa Clara County,100.0,1700089.0,86850.0,both,0,CA-Santa Clara County,5.88204499882065e-05,5.88204499882065e-05
2006,CA,Solano County,28.0,406181.0,68409.0,both,0,CA-Solano County,6.893478523121466e-05,6.893478523121466e-05
2006,CA,Sonoma County,37.0,459783.0,63274.0,both,0,CA-Sonoma County,8.047274475132834e-05,8.047274475132834e-05
2006,CA,Stanislaus County,77.0,502989.0,51094.0,both,0,CA-Stanislaus County,0.0001530848587146041,0.0001530848587146041
2006,CA,Tulare County,47.0,409641.0,43851.0,both,0,CA-Tulare County,0.00011473460908453987,0.00011473460908453987
2006,CA,Ventura County,92.0,788073.0,75348.0,both,0,CA-Ventura County,0.00011674045424725882,0.00011674045424725882
2006,CO,Adams County,62.0,409532.0,54666.0,both,0,CO-Adams County,0.00015139232099078948,0.00015139232099078948
2006,CO,Arapahoe County,66.0,532347.0,58719.0,both,0,CO-Arapahoe County,0.00012397928418869647,0.00012397928418869647
2006,CO,Denver County,144.0,568692.0,45501.0,both,0,CO-Denver County,0.000253212635310502,0.000253212635310502
2006,CO,El Paso County,68.0,579710.0,56268.0,both,0,CO-El Paso County,0.00011730002932500733,0.00011730002932500733
2006,CO,Jefferson County,22.0,524507.0,66075.0,both,0,CO-Jefferson County,4.1944149458443834e-05,4.1944149458443834e-05
2006,CT,Fairfield County,97.0,888526.0,81268.0,both,0,CT-Fairfield County,0.00010916956847633046,0.00010916956847633046
2006,CT,Hartford County,117.0,871743.0,62590.0,both,0,CT-Hartford County,0.00013421386807809183,0.00013421386807809183
2006,CT,New Haven County,114.0,841055.0,61114.0,both,0,CT-New Haven County,0.0001355440488434169,0.0001355440488434169
2006,DE,New Castle County,41.0,524473.0,62474.0,both,0,DE-New Castle County,7.817370960945559e-05,7.817370960945559e-05
2006,FL,Brevard County,107.0,530319.0,49523.0,both,0,FL-Brevard County,0.00020176535255195458,0.00020176535255195458
2006,FL,Broward County,282.0,1762334.0,51694.0,both,0,FL-Broward County,0.0001600150709229919,0.0001600150709229919
2006,FL,Duval County,158.0,842100.0,49463.0,both,0,FL-Duval County,0.00018762617266357914,0.00018762617266357914
2006,FL,Hillsborough County,197.0,1158212.0,49536.0,both,0,FL-Hillsborough County,0.00017008975904238602,0.00017008975904238602
2006,FL,Lee County,98.0,565956.0,50014.0,both,0,FL-Lee County,0.0001731583373972535,0.0001731583373972535
2006,FL,Miami-Dade County,152.0,2438702.0,43605.0,both,0,FL-Miami-Dade County,6.232823854657109e-05,6.232823854657109e-05
2006,FL,Orange County,108.0,1053941.0,50138.0,both,0,FL-Orange County,0.00010247252929718077,0.00010247252929718077
2006,FL,Palm Beach County,229.0,1265707.0,53242.0,both,0,FL-Palm Beach County,0.0001809265493514692,0.0001809265493514692
2006,FL,Pasco County,127.0,444325.0,44228.0,both,0,FL-Pasco County,0.0002858268159567884,0.0002858268159567884
2006,FL,Pinellas County,290.0,918551.0,45258.0,both,0,FL-Pinellas County,0.0003157146418652857,0.0003157146418652857
2006,FL,Polk County,67.0,557477.0,43946.0,both,0,FL-Polk County,0.00012018433047462047,0.00012018433047462047
2006,FL,Seminole County,47.0,408464.0,58971.0,both,0,FL-Seminole County,0.00011506521994594383,0.00011506521994594383
2006,FL,Volusia County,80.0,494302.0,44400.0,both,0,FL-Volusia County,0.00016184437853781697,0.00016184437853781697
2006,GA,Cobb County,49.0,679699.0,65522.0,both,0,GA-Cobb County,7.209073428090964e-05,7.209073428090964e-05
2006,GA,DeKalb County,29.0,727078.0,51349.0,both,0,GA-DeKalb County,3.9885679390656846e-05,3.9885679390656846e-05
2006,GA,Fulton County,87.0,963596.0,56709.0,both,0,GA-Fulton County,9.028680069240636e-05,9.028680069240636e-05
2006,GA,Gwinnett County,43.0,746975.0,63219.0,both,0,GA-Gwinnett County,5.756551424077111e-05,5.756551424077111e-05
2006,HI,Honolulu County,99.0,903467.0,70093.0,both,0,HI-Honolulu County,0.00010957788164924673,0.00010957788164924673
2006,IA,Polk County,21.0,409146.0,56094.0,both,0,IA-Polk County,5.13264213752548e-05,5.13264213752548e-05
2006,IL,Cook County,770.0,5236986.0,53942.0,both,0,IL-Cook County,0.00014703113584798585,0.00014703113584798585
2006,IL,DuPage County,70.0,922190.0,76581.0,both,0,IL-DuPage County,7.590626660449582e-05,7.590626660449582e-05
2006,IL,Kane County,20.0,485142.0,67767.0,both,0,IL-Kane County,4.1225043389358166e-05,4.1225043389358166e-05
2006,IL,Lake County,52.0,698305.0,78948.0,both,0,IL-Lake County,7.44660284546151e-05,7.44660284546151e-05
2006,IL,Will County,45.0,656075.0,75906.0,both,0,IL-Will County,6.858971916320543e-05,6.858971916320543e-05
2006,IN,Lake County,28.0,489333.0,48723.0,both,0,IN-Lake County,5.7220747425577265e-05,5.7220747425577265e-05
2006,IN,Marion County,114.0,873347.0,43541.0,both,0,IN-Marion County,0.00013053230846387517,0.00013053230846387517
2006,KS,Johnson County,23.0,516285.0,73733.0,both,0,KS-Johnson County,4.454903783762844e-05,4.454903783762844e-05
2006,KS,Sedgwick County,60.0,468338.0,47848.0,both,0,KS-Sedgwick County,0.0001281126024367017,0.0001281126024367017
2006,KY,Jefferson County,82.0,704755.0,45352.0,both,0,KY-Jefferson County,0.00011635249129129981,0.00011635249129129981
2006,LA,East Baton Rouge Parish,34.0,430886.0,46179.0,both,0,LA-East Baton Rouge Parish,7.890718194603678e-05,7.890718194603678e-05
2006,LA,Jefferson Parish,115.0,420683.0,48175.0,both,0,LA-Jefferson Parish,0.0002733649802820651,0.0002733649802820651
2006,MA,Bristol County,112.0,543634.0,54955.0,both,0,MA-Bristol County,0.0002060209626329479,0.0002060209626329479
2006,MA,Essex County,120.0,731174.0,64153.0,both,0,MA-Essex County,0.00016411962132132708,0.00016411962132132708
2006,MA,Hampden County,53.0,466944.0,47724.0,both,0,MA-Hampden County,0.00011350397478070175,0.00011350397478070175
2006,MA,Middlesex County,162.0,1467985.0,77377.0,both,0,MA-Middlesex County,0.00011035535104241528,0.00011035535104241528
2006,MA,Norfolk County,67.0,652750.0,81027.0,both,0,MA-Norfolk County,0.0001026426656453466,0.0001026426656453466
2006,MA,Plymouth County,58.0,489241.0,73131.0,both,0,MA-Plymouth County,0.00011855097998736819,0.00011855097998736819
2006,MA,Suffolk County,156.0,715799.0,50597.0,both,0,MA-Suffolk County,0.00021793827596853306,0.00021793827596853306
2006,MA,Worcester County,112.0,792315.0,64152.0,both,0,MA-Worcester County,0.00014135791951433457,0.00014135791951433457
2006,MD,Anne Arundel County,61.0,509947.0,83456.0,both,0,MD-Anne Arundel County,0.00011962027426379604,0.00011962027426379604
2006,MD,Baltimore County,132.0,785900.0,63959.0,both,0,MD-Baltimore County,0.0001679603002926581,0.0001679603002926581
2006,MD,Baltimore city,253.0,640961.0,,both,0,MD-Baltimore city,0.00039471980354498947,0.00039471980354498947
2006,MD,Montgomery County,38.0,935168.0,93373.0,both,0,MD-Montgomery County,4.063441007391185e-05,4.063441007391185e-05
2006,MD,Prince George's County,28.0,836644.0,71260.0,both,0,MD-Prince George's County,3.3467042135006045e-05,3.3467042135006045e-05
2006,MI,Genesee County,90.0,437395.0,43483.0,both,0,MI-Genesee County,0.00020576366899484447,0.00020576366899484447
2006,MI,Kent County,45.0,598649.0,49532.0,both,0,MI-Kent County,7.516925610833727e-05,7.516925610833727e-05
2006,MI,Macomb County,167.0,827719.0,53996.0,both,0,MI-Macomb County,0.0002017592927068244,0.0002017592927068244
2006,MI,Oakland County,200.0,1203118.0,66390.0,both,0,MI-Oakland County,0.00016623473341766974,0.00016623473341766974
2006,MI,Wayne County,491.0,2008730.0,42241.0,both,0,MI-Wayne County,0.0002444330497378941,0.0002444330497378941
2006,MN,Hennepin County,109.0,1125352.0,61328.0,both,0,MN-Hennepin County,9.685858291450142e-05,9.685858291450142e-05
2006,MN,Ramsey County,41.0,496718.0,51915.0,both,0,MN-Ramsey County,8.254180440410857e-05,8.254180440410857e-05
2006,MO,Jackson County,88.0,680604.0,46252.0,both,0,MO-Jackson County,0.000129296918619344,0.000129296918619344
2006,MO,St. Louis County,106.0,996664.0,57561.0,both,0,MO-St. Louis County,0.00010635479961150398,0.00010635479961150398
2006,NC,Guilford County,49.0,455432.0,45676.0,both,0,NC-Guilford County,0.00010759015615942665,0.00010759015615942665
2006,NC,Mecklenburg County,59.0,833791.0,55294.0,both,0,NC-Mecklenburg County,7.076113798301973e-05,7.076113798301973e-05
2006,NC,Wake County,42.0,792940.0,63770.0,both,0,NC-Wake County,5.296743763714783e-05,5.296743763714783e-05
2006,NE,Douglas County,31.0,492252.0,51878.0,both,0,NE-Douglas County,6.297587414576275e-05,6.297587414576275e-05
2006,NH,Hillsborough County,36.0,401242.0,69321.0,both,0,NH-Hillsborough County,8.972141500640511e-05,8.972141500640511e-05
2006,NJ,Bergen County,59.0,884581.0,81708.0,both,0,NJ-Bergen County,6.669824470568551e-05,6.669824470568551e-05
2006,NJ,Burlington County,44.0,447131.0,76258.0,both,0,NJ-Burlington County,9.840516537658985e-05,9.840516537658985e-05
2006,NJ,Camden County,136.0,516547.0,60976.0,both,0,NJ-Camden County,0.0002632867870687469,0.0002632867870687469
2006,NJ,Essex County,116.0,772090.0,55125.0,both,0,NJ-Essex County,0.00015024155215065602,0.00015024155215065602
2006,NJ,Hudson County,52.0,592174.0,55275.0,both,0,NJ-Hudson County,8.781202822143492e-05,8.781202822143492e-05
2006,NJ,Middlesex County,40.0,775876.0,77615.0,both,0,NJ-Middlesex County,5.155462986353489e-05,5.155462986353489e-05
2006,NJ,Monmouth County,70.0,641090.0,82265.0,both,0,NJ-Monmouth County,0.00010918903742064297,0.00010918903742064297
2006,NJ,Morris County,23.0,484887.0,96747.0,both,0,NJ-Morris County,4.743373198291561e-05,4.743373198291561e-05
2006,NJ,Ocean County,29.0,561748.0,59620.0,both,0,NJ-Ocean County,5.162457187208499e-05,5.162457187208499e-05
2006,NJ,Passaic County,44.0,487544.0,54944.0,both,0,NJ-Passaic County,9.024826477200007e-05,9.024826477200007e-05
2006,NJ,Union County,32.0,520285.0,66791.0,both,0,NJ-Union County,6.150475220311944e-05,6.150475220311944e-05
2006,NM,Bernalillo County,171.0,619490.0,47481.0,both,0,NM-Bernalillo County,0.00027603351143682704,0.00027603351143682704
2006,NV,Clark County,336.0,1778129.0,56258.0,both,0,NV-Clark County,0.00018896266806289083,0.00018896266806289083
2006,NV,Washoe County,56.0,398236.0,55658.0,both,0,NV-Washoe County,0.0001406201347944435,0.0001406201347944435
2006,NY,Bronx County,254.0,1371353.0,34264.0,both,0,NY-Bronx County,0.00018521853964661178,0.00018521853964661178
2006,NY,Erie County,72.0,916292.0,47372.0,both,0,NY-Erie County,7.857757134188665e-05,7.857757134188665e-05
2006,NY,Kings County,284.0,2523047.0,43567.0,both,0,NY-Kings County,0.00011256231057130526,0.00011256231057130526
2006,NY,Monroe County,52.0,730458.0,51303.0,both,0,NY-Monroe County,7.118821342226384e-05,7.118821342226384e-05
2006,NY,Nassau County,114.0,1351870.0,93613.0,both,0,NY-Nassau County,8.43276350536664e-05,8.43276350536664e-05
2006,NY,New York County,234.0,1612630.0,64971.0,both,0,NY-New York County,0.00014510458071597329,0.00014510458071597329
2006,NY,Onondaga County,27.0,453533.0,50676.0,both,0,NY-Onondaga County,5.953260291974343e-05,5.953260291974343e-05
2006,NY,Queens County,175.0,2264661.0,55291.0,both,0,NY-Queens County,7.727425870803621e-05,7.727425870803621e-05
2006,NY,Richmond County,41.0,478876.0,71084.0,both,0,NY-Richmond County,8.561715350111512e-05,8.561715350111512e-05
2006,NY,Suffolk County,157.0,1507211.0,84506.0,both,0,NY-Suffolk County,0.00010416590643247695,0.00010416590643247695
2006,NY,Westchester County,60.0,945172.0,79619.0,both,0,NY-Westchester County,6.348050936760717e-05,6.348050936760717e-05
2006,OH,Cuyahoga County,183.0,1305273.0,43603.0,both,0,OH-Cuyahoga County,0.0001402005557458095,0.0001402005557458095
2006,OH,Franklin County,179.0,1111018.0,49087.0,both,0,OH-Franklin County,0.0001611135013114099,0.0001611135013114099
2006,OH,Hamilton County,116.0,847656.0,48234.0,both,0,OH-Hamilton County,0.00013684796662797173,0.00013684796662797173
2006,OH,Lucas County,55.0,465064.0,42072.0,both,0,OH-Lucas County,0.00011826329279411006,0.00011826329279411006
2006,OH,Montgomery County,142.0,541077.0,43965.0,both,0,OH-Montgomery County,0.0002624395418766645,0.0002624395418766645
2006,OH,Summit County,67.0,545120.0,47926.0,both,0,OH-Summit County,0.00012290871734663928,0.00012290871734663928
2006,OK,Oklahoma County,96.0,693007.0,42916.0,both,0,OK-Oklahoma County,0.00013852673926814592,0.00013852673926814592
2006,OK,Tulsa County,128.0,577271.0,45613.0,both,0,OK-Tulsa County,0.00022173294691747895,0.00022173294691747895
2006,OR,Multnomah County,165.0,682732.0,49618.0,both,0,OR-Multnomah County,0.00024167608959298816,0.00024167608959298816
2006,OR,Washington County,25.0,510023.0,62574.0,both,0,OR-Washington County,4.9017397254633616e-05,4.9017397254633616e-05
2006,PA,Allegheny County,150.0,1223239.0,47961.0,both,0,PA-Allegheny County,0.00012262525965898733,0.00012262525965898733
2006,PA,Berks County,40.0,399279.0,53470.0,both,0,PA-Berks County,0.00010018057548731589,0.00010018057548731589
2006,PA,Bucks County,101.0,619245.0,74828.0,both,0,PA-Bucks County,0.0001631018417589161,0.0001631018417589161
2006,PA,Chester County,30.0,480200.0,84741.0,both,0,PA-Chester County,6.247396917950854e-05,6.247396917950854e-05
2006,PA,Delaware County,101.0,553664.0,61876.0,both,0,PA-Delaware County,0.0001824211073864293,0.0001824211073864293
2006,PA,Lancaster County,21.0,494393.0,54765.0,both,0,PA-Lancaster County,4.2476329559682276e-05,4.2476329559682276e-05
2006,PA,Montgomery County,127.0,772968.0,76380.0,both,0,PA-Montgomery County,0.0001643017563469639,0.0001643017563469639
2006,PA,Philadelphia County,462.0,1520251.0,36251.0,both,0,PA-Philadelphia County,0.00030389718539899,0.00030389718539899
2006,PA,York County,28.0,414969.0,57494.0,both,0,PA-York County,6.747491981328726e-05,6.747491981328726e-05
2006,RI,Providence County,110.0,630186.0,48500.0,both,0,RI-Providence County,0.00017455164030936898,0.00017455164030936898
2006,SC,Greenville County,75.0,418555.0,46830.0,both,0,SC-Greenville County,0.00017918792034499648,0.00017918792034499648
2006,TN,Davidson County,99.0,614609.0,45668.0,both,0,TN-Davidson County,0.00016107801870782887,0.00016107801870782887
2006,TN,Knox County,98.0,417230.0,46759.0,both,0,TN-Knox County,0.00023488243894254968,0.00023488243894254968
2006,TN,Shelby County,102.0,919179.0,44705.0,both,0,TN-Shelby County,0.00011096859262450513,0.00011096859262450513
2006,TX,Bexar County,191.0,1550921.0,47048.0,both,0,TX-Bexar County,0.00012315262995342768,0.00012315262995342768
2006,TX,Collin County,24.0,699675.0,80504.0,both,0,TX-Collin County,3.430164004716475e-05,3.430164004716475e-05
2006,TX,Dallas County,237.0,2353448.0,47974.0,both,0,TX-Dallas County,0.00010070330850734752,0.00010070330850734752
2006,TX,Denton County,25.0,589882.0,70622.0,both,0,TX-Denton County,4.23813576274577e-05,4.23813576274577e-05
2006,TX,El Paso County,70.0,720756.0,36333.0,both,0,TX-El Paso County,9.712024596396006e-05,9.712024596396006e-05
2006,TX,Fort Bend County,18.0,484522.0,79845.0,both,0,TX-Fort Bend County,3.715001589195124e-05,3.715001589195124e-05
2006,TX,Harris County,427.0,3855798.0,51444.0,both,0,TX-Harris County,0.0001107423158578328,0.0001107423158578328
2006,TX,Hidalgo County,10.0,683719.0,31879.0,both,0,TX-Hidalgo County,1.4625891630918549e-05,1.4625891630918549e-05
2006,TX,Montgomery County,73.0,393601.0,65620.0,both,0,TX-Montgomery County,0.0001854670084679663,0.0001854670084679663
2006,TX,Tarrant County,117.0,1662902.0,55306.0,both,0,TX-Tarrant County,7.035892674372873e-05,7.035892674372873e-05
2006,TX,Travis County,99.0,937423.0,54074.0,both,0,TX-Travis County,0.0001056086739924239,0.0001056086739924239
2006,TX,Williamson County,23.0,351456.0,68780.0,both,0,TX-Williamson County,6.544204679959938e-05,6.544204679959938e-05
2006,UT,Salt Lake County,223.0,985487.0,58004.0,both,0,UT-Salt Lake County,0.0002262840605710679,0.0002262840605710679
2006,UT,Utah County,70.0,482291.0,56927.0,both,0,UT-Utah County,0.00014514058939519916,0.00014514058939519916
2006,VA,Fairfax County,46.0,998841.0,105416.0,both,0,VA-Fairfax County,4.6053375862624784e-05,4.6053375862624784e-05
2006,VA,Virginia Beach city,33.0,437206.0,,both,0,VA-Virginia Beach city,7.547929351381272e-05,7.547929351381272e-05
2006,WA,Clark County,48.0,408140.0,58262.0,both,0,WA-Clark County,0.00011760670358210418,0.00011760670358210418
2006,WA,King County,274.0,1832059.0,68065.0,both,0,WA-King County,0.00014955850220980875,0.00014955850220980875
2006,WA,Pierce County,68.0,764241.0,57869.0,both,0,WA-Pierce County,8.897716819694311e-05,8.897716819694311e-05
2006,WA,Snohomish County,97.0,663645.0,66300.0,both,0,WA-Snohomish County,0.00014616248144715924,0.00014616248144715924
2006,WA,Spokane County,99.0,447211.0,47250.0,both,0,WA-Spokane County,0.00022137201455241486,0.00022137201455241486
2006,WI,Dane County,45.0,468750.0,60519.0,both,0,WI-Dane County,9.6e-05,9.6e-05
2006,WI,Milwaukee County,205.0,952374.0,43215.0,both,0,WI-Milwaukee County,0.00021525157133647074,0.00021525157133647074
2007,AL,Jefferson County,93.0,661477.0,45244.0,both,0,AL-Jefferson County,0.00014059445755483562,0.00014059445755483562
2007,AL,Mobile County,49.0,405234.0,40996.0,both,0,AL-Mobile County,0.00012091779070857825,0.00012091779070857825
2007,AZ,Maricopa County,597.0,3872962.0,55054.0,both,0,AZ-Maricopa County,0.00015414558676279293,0.00015414558676279293
2007,AZ,Pima County,156.0,996593.0,45521.0,both,0,AZ-Pima County,0.0001565333089837075,0.0001565333089837075
2007,CA,Alameda County,185.0,1449020.0,69384.0,both,0,CA-Alameda County,0.0001276724958937765,0.0001276724958937765
2007,CA,Contra Costa County,100.0,1010542.0,78385.0,both,0,CA-Contra Costa County,9.895679744137305e-05,9.895679744137305e-05
2007,CA,Fresno County,90.0,889888.0,46430.0,both,0,CA-Fresno County,0.00010113632277320292,0.00010113632277320292
2007,CA,Kern County,119.0,784687.0,47089.0,both,0,CA-Kern County,0.00015165282462943822,0.00015165282462943822
2007,CA,Los Angeles County,781.0,9734701.0,55476.0,both,0,CA-Los Angeles County,8.022845283075464e-05,8.022845283075464e-05
2007,CA,Monterey County,15.0,402116.0,59271.0,both,0,CA-Monterey County,3.730266888161625e-05,3.730266888161625e-05
2007,CA,Orange County,299.0,2957902.0,74344.0,both,0,CA-Orange County,0.00010108516103643732,0.00010108516103643732
2007,CA,Riverside County,228.0,2055924.0,57768.0,both,0,CA-Riverside County,0.00011089904101513481,0.00011089904101513481
2007,CA,Sacramento County,212.0,1373585.0,56439.0,both,0,CA-Sacramento County,0.00015434064874034006,0.00015434064874034006
2007,CA,San Bernardino County,167.0,1992989.0,55845.0,both,0,CA-San Bernardino County,8.379373895189586e-05,8.379373895189586e-05
2007,CA,San Diego County,370.0,2975656.0,63069.0,both,0,CA-San Diego County,0.0001243423298929715,0.0001243423298929715
2007,CA,San Francisco County,208.0,799185.0,71304.0,both,0,CA-San Francisco County,0.0002602651451165875,0.0002602651451165875
2007,CA,San Joaquin County,107.0,665246.0,54341.0,both,0,CA-San Joaquin County,0.0001608427559128503,0.0001608427559128503
2007,CA,San Mateo County,62.0,697339.0,85648.0,both,0,CA-San Mateo County,8.890941134799574e-05,8.890941134799574e-05
2007,CA,Santa Barbara County,37.0,400499.0,60078.0,both,0,CA-Santa Barbara County,9.238475002434463e-05,9.238475002434463e-05
2007,CA,Santa Clara County,156.0,1723927.0,86850.0,both,0,CA-Santa Clara County,9.049107067758669e-05,9.049107067758669e-05
2007,CA,Solano County,27.0,405994.0,68409.0,both,0,CA-Solano County,6.650344586373197e-05,6.650344586373197e-05
2007,CA,Sonoma County,53.0,461424.0,63274.0,both,0,CA-Sonoma County,0.00011486181906446133,0.00011486181906446133
2007,CA,Stanislaus County,80.0,506411.0,51094.0,both,0,CA-Stanislaus County,0.00015797445158181794,0.00015797445158181794
2007,CA,Tulare County,19.0,416189.0,43851.0,both,0,CA-Tulare County,4.565233583780446e-05,4.565233583780446e-05
2007,CA,Ventura County,82.0,789671.0,75348.0,both,0,CA-Ventura County,0.00010384071341102814,0.00010384071341102814
2007,CO,Adams County,70.0,419607.0,54666.0,both,0,CO-Adams County,0.00016682276511116354,0.00016682276511116354
2007,CO,Arapahoe County,88.0,543414.0,58719.0,both,0,CO-Arapahoe County,0.00016193914768482227,0.00016193914768482227
2007,CO,Denver County,148.0,578789.0,45501.0,both,0,CO-Denver County,0.0002557063109354186,0.0002557063109354186
2007,CO,El Paso County,74.0,585518.0,56268.0,both,0,CO-El Paso County,0.00012638381740612584,0.00012638381740612584
2007,CO,Jefferson County,70.0,528396.0,66075.0,both,0,CO-Jefferson County,0.0001324764002755509,0.0001324764002755509
2007,CT,Fairfield County,61.0,889067.0,81268.0,both,0,CT-Fairfield County,6.861125202037642e-05,6.861125202037642e-05
2007,CT,Hartford County,118.0,874107.0,62590.0,both,0,CT-Hartford County,0.0001349949148102006,0.0001349949148102006
2007,CT,New Haven County,116.0,843619.0,61114.0,both,0,CT-New Haven County,0.00013750283006902405,0.00013750283006902405
2007,DE,New Castle County,50.0,527786.0,62474.0,both,0,DE-New Castle County,9.473536622797876e-05,9.473536622797876e-05
2007,FL,Brevard County,104.0,534407.0,49523.0,both,0,FL-Brevard County,0.0001946082293083736,0.0001946082293083736
